at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,target
1.0,0.14286,1.0,0.5,0.5,1,1,0.9,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.8695700000000001,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21761,1
1.0,0.14286,0.66667,0.5,0.7,0,1,0.9,1.0,0.25,1.0,0,0.8,0.19047999999999998,0.69565,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21789,1
1.0,0.42857,1.0,0.4,0.0,0,1,0.6,0.16667,0.5,0.0,0,1.0,0.047619,0.5,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21796999999999997,1
1.0,0.0,1.0,0.6,0.1,1,1,0.2,1.0,0.75,1.0,0,1.0,0.095238,0.75,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21796999999999997,1
0.28570999999999996,0.14286,0.66667,0.0,0.0,0,1,0.8,1.0,0.25,1.0,0,1.0,0.047619,0.63043,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21799000000000002,1
0.57143,0.28570999999999996,0.33333,0.5,0.5,1,1,0.7,0.5,0.5,1.0,0,1.0,0.19047999999999998,0.69565,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21806999999999999,0
0.57143,0.0,0.33333,0.4,0.5,1,0,0.9,1.0,0.25,0.8333299999999999,0,1.0,0.095238,0.81522,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21806999999999999,0
0.42857,0.28570999999999996,0.33333,0.5,0.4,1,1,1.0,0.8333299999999999,0.25,0.8333299999999999,0,0.2,0.14286,0.71739,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21809,0
0.42857,0.14286,0.66667,0.5,0.5,1,1,1.0,0.5,0.0,1.0,0,1.0,0.095238,0.66304,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188,1
0.71429,0.14286,0.33333,0.5,0.5,0,1,0.9,0.66667,0.25,1.0,0,0.6,0.0,0.7608699999999999,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21882,0
0.57143,0.0,1.0,0.2,0.7,1,1,0.9,0.8333299999999999,0.25,1.0,0,1.0,0.0,0.69565,0.051019999999999996,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.21882,1
1.0,0.57143,1.0,0.0,0.5,0,1,0.5,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.40216999999999997,0.030612,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21884,1
1.0,0.42857,0.33333,0.5,0.5,1,1,0.5,0.33333,0.0,0.5,0,0.2,0.095238,0.84783,0.081633,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2189,0
0.71429,0.28570999999999996,0.0,0.3,0.8,0,1,0.9,0.8333299999999999,0.0,0.0,0,1.0,0.19047999999999998,0.59783,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2189,0
1.0,0.14286,1.0,0.5,0.5,1,1,0.8,0.16667,0.5,0.16667,0,1.0,0.047619,0.45652,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2189,1
0.71429,0.42857,0.33333,0.4,0.6,0,1,0.7,0.8333299999999999,0.25,0.66667,0,1.0,0.0,0.44565,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21891999999999998,0
1.0,0.14286,0.33333,0.6,0.8,0,1,1.0,0.8333299999999999,0.25,0.16667,0,1.0,0.095238,0.66304,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21891999999999998,0
1.0,0.0,1.0,1.0,1.0,1,1,0.7,0.33333,0.25,1.0,0,1.0,0.14286,0.8913,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21891999999999998,1
0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.5,0.25,1.0,0,0.4,0.095238,0.71739,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21928000000000003,1
0.85714,0.14286,0.33333,0.0,0.6,1,1,0.8,0.33333,0.5,1.0,0,1.0,0.095238,0.5,0.010204000000000001,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21932,0
0.42857,0.0,1.0,0.0,0.0,1,1,0.9,0.66667,0.25,1.0,0,0.4,0.14286,0.69565,0.010204000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21934,1
1.0,0.14286,0.33333,0.8,0.3,1,1,0.8,0.33333,0.75,1.0,0,0.4,0.19047999999999998,0.67391,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21938000000000002,0
0.14286,0.0,1.0,1.0,1.0,1,1,1.0,0.8333299999999999,0.25,1.0,0,0.8,0.14286,0.66304,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2194,1
0.28570999999999996,0.14286,0.66667,0.6,0.7,1,1,0.4,0.66667,0.75,0.0,0,1.0,0.14286,0.5,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2194,1
1.0,0.28570999999999996,0.0,0.6,0.5,1,1,0.3,0.5,0.75,0.16667,0,0.8,0.14286,0.6087,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21944,0
0.42857,0.14286,0.66667,0.0,0.0,0,1,0.6,0.8333299999999999,0.25,0.33333,0,1.0,0.19047999999999998,0.52174,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21944,1
0.28570999999999996,0.0,0.33333,0.9,0.8,1,1,0.2,0.33333,0.75,0.0,0,0.8,0.0,0.3587,0.051019999999999996,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21973,0
0.28570999999999996,0.14286,0.33333,0.6,0.4,1,1,0.5,0.66667,0.25,1.0,0,1.0,0.047619,0.47826,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21977,0
0.42857,0.57143,0.33333,0.5,0.7,1,1,0.7,0.5,0.25,1.0,0,1.0,0.14286,0.70652,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21977,0
0.57143,0.14286,1.0,0.6,0.5,0,1,0.8,1.0,0.25,0.8333299999999999,0,1.0,0.19047999999999998,0.92391,0.020408000000000003,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21979,1
0.85714,0.28570999999999996,0.66667,0.5,0.5,1,1,0.8,0.5,0.5,1.0,0,1.0,0.0,0.56522,0.051019999999999996,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22016999999999998,1
0.71429,0.14286,0.0,0.6,0.4,1,0,1.0,0.8333299999999999,0.25,0.66667,0,1.0,0.047619,0.44565,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22019,0
1.0,0.28570999999999996,0.33333,0.5,0.5,0,0,0.5,0.8333299999999999,0.5,1.0,0,1.0,0.047619,0.3587,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22021,0
0.71429,0.14286,1.0,0.5,0.6,1,1,0.8,0.33333,0.25,1.0,0,0.2,0.095238,0.84783,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22021,1
0.71429,0.42857,0.33333,0.7,0.5,1,0,0.9,0.66667,0.25,0.0,0,1.0,0.047619,0.3587,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22021,0
1.0,0.28570999999999996,0.33333,0.5,0.5,1,1,0.8,0.33333,0.25,0.5,0,1.0,0.0,0.3913,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22023,0
0.42857,0.14286,0.0,0.4,0.6,0,0,0.8,1.0,0.5,0.8333299999999999,0,1.0,0.14286,0.8587,0.020408000000000003,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22027,0
0.85714,0.14286,0.33333,0.9,0.9,1,1,0.9,0.8333299999999999,0.0,0.16667,0,0.6,0.14286,0.69565,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22029,0
1.0,0.0,1.0,0.5,0.0,1,1,0.7,0.33333,1.0,0.33333,0,1.0,0.095238,0.6087,0.010204000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22029,1
0.71429,0.28570999999999996,0.0,0.1,0.6,0,1,0.7,0.8333299999999999,0.75,1.0,0,1.0,0.047619,0.54348,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22029,0
0.71429,0.28570999999999996,0.33333,0.6,0.5,0,1,0.8,1.0,0.25,1.0,0,1.0,0.047619,0.81522,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22030999999999998,0
0.85714,0.28570999999999996,0.0,1.0,0.9,1,1,1.0,1.0,0.0,0.16667,0,1.0,0.047619,0.46738999999999997,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22030999999999998,0
0.71429,0.28570999999999996,0.66667,0.0,0.8,0,1,1.0,1.0,0.25,1.0,0,1.0,0.14286,0.63043,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22033000000000003,1
0.28570999999999996,0.28570999999999996,0.66667,0.5,0.5,1,1,0.8,0.66667,0.5,1.0,0,0.8,0.047619,0.53261,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22033000000000003,1
0.42857,0.28570999999999996,0.33333,0.3,0.8,0,1,0.7,0.66667,0.0,1.0,0,0.6,0.14286,0.68478,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22033000000000003,0
0.28570999999999996,0.14286,0.33333,0.2,0.8,0,1,0.9,0.66667,0.25,0.33333,0,0.6,0.095238,0.8587,0.010204000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22033000000000003,0
0.85714,0.14286,0.66667,0.2,0.9,0,0,0.6,1.0,0.5,0.33333,0,0.8,0.095238,0.6087,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22034,1
0.14286,0.28570999999999996,0.66667,0.5,0.5,1,1,0.9,1.0,0.5,0.66667,0,0.2,0.0,0.68478,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22034,1
1.0,0.14286,0.33333,0.2,0.1,1,1,0.5,0.5,0.5,0.0,0,1.0,0.14286,0.78261,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22034,0
1.0,0.14286,1.0,0.1,0.4,1,1,0.0,0.8333299999999999,0.75,1.0,0,1.0,0.047619,0.63043,0.040816000000000005,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22034,1
0.71429,0.14286,1.0,0.5,0.2,1,0,0.9,1.0,0.5,0.0,0,1.0,0.047619,0.36956999999999995,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22036,1
0.28570999999999996,0.14286,0.66667,0.5,0.6,1,1,0.8,1.0,0.25,1.0,0,1.0,0.095238,0.8804299999999999,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038000000000002,1
1.0,0.14286,0.66667,0.6,0.2,1,1,0.4,0.8333299999999999,0.5,1.0,0,1.0,0.095238,0.8587,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038000000000002,1
0.42857,0.28570999999999996,0.33333,0.8,0.8,0,0,1.0,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.047619,0.43478,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22038000000000002,0
1.0,0.14286,0.66667,0.3,0.3,0,1,0.7,0.8333299999999999,0.0,1.0,0,1.0,0.0,0.7608699999999999,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038000000000002,1
0.42857,0.0,0.66667,0.5,0.5,0,1,0.8,0.33333,0.0,0.8333299999999999,0,1.0,0.14286,0.69565,0.010204000000000001,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038000000000002,1
0.28570999999999996,0.14286,0.33333,0.6,0.6,1,1,0.9,0.5,0.0,0.0,0,1.0,0.0,0.68478,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038000000000002,0
0.85714,0.14286,0.66667,0.7,0.4,1,1,0.8,0.8333299999999999,0.25,0.5,0,0.8,0.047619,0.5,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22065,1
0.85714,0.57143,0.66667,0.4,0.5,1,1,0.8,0.66667,0.75,0.8333299999999999,0,1.0,0.14286,0.57609,0.081633,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22075,1
1.0,0.28570999999999996,0.66667,0.8,1.0,1,1,1.0,0.33333,0.25,1.0,0,0.8,0.14286,0.47826,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22077,1
0.28570999999999996,0.0,1.0,0.7,0.5,1,1,0.8,0.8333299999999999,0.0,1.0,0,0.4,0.095238,0.7391300000000001,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22077,1
0.42857,0.0,1.0,0.0,0.0,1,1,0.0,0.66667,0.75,1.0,0,1.0,0.047619,0.71739,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22079000000000001,1
0.71429,0.14286,0.33333,0.6,0.7,0,1,0.9,1.0,0.25,1.0,0,1.0,0.047619,0.91304,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22079000000000001,0
0.71429,0.14286,1.0,0.7,0.3,0,1,0.7,0.66667,0.25,0.5,0,0.2,0.14286,0.71739,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22083000000000003,1
0.28570999999999996,0.14286,0.33333,0.5,0.2,1,1,0.6,0.66667,0.0,0.0,0,0.4,0.0,0.78261,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22085,0
0.57143,0.85714,0.66667,0.5,0.4,1,1,0.5,0.5,0.75,0.0,0,1.0,0.0,0.19565,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22114,1
0.71429,0.0,0.66667,0.8,0.5,1,1,0.8,0.16667,0.5,0.33333,0,0.6,0.14286,0.7391300000000001,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22114,1
0.71429,0.14286,0.33333,0.8,0.2,1,1,0.8,0.8333299999999999,0.0,0.5,0,0.6,0.095238,0.71739,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22121,0
0.42857,0.28570999999999996,0.66667,0.0,0.0,1,1,1.0,0.5,0.25,0.66667,0,1.0,0.14286,0.65217,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22123,1
0.42857,0.0,0.66667,0.0,0.0,1,1,0.9,0.16667,0.0,1.0,0,1.0,0.14286,0.61957,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22127,1
0.57143,0.0,0.33333,0.8,0.6,1,1,0.6,0.5,0.5,1.0,0,0.6,0.095238,0.7391300000000001,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22129000000000001,0
1.0,0.28570999999999996,0.0,0.1,0.1,1,1,1.0,0.0,0.25,1.0,0,1.0,0.095238,0.56522,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22130999999999998,0
0.42857,0.14286,0.0,0.1,0.1,0,1,1.0,0.16667,0.0,0.0,0,0.6,0.14286,0.67391,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22168000000000002,0
0.71429,0.28570999999999996,0.33333,0.6,0.6,1,1,0.7,0.5,0.75,0.0,0,0.8,0.14286,0.45652,0.010204000000000001,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22169,0
1.0,0.28570999999999996,0.33333,0.7,0.5,1,1,0.7,0.8333299999999999,0.25,0.5,0,1.0,0.2381,0.75,0.010204000000000001,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22169,0
0.85714,0.28570999999999996,0.66667,0.2,0.7,1,1,0.7,0.66667,0.5,1.0,0,1.0,0.19047999999999998,0.6087,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22177,1
0.0,0.0,0.33333,0.6,0.5,0,0,0.8,0.33333,0.0,1.0,0,1.0,0.0,0.55435,0.051019999999999996,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22204000000000002,0
0.42857,0.0,0.66667,0.4,0.4,1,1,1.0,0.66667,0.25,1.0,0,1.0,0.28570999999999996,0.70652,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22214,1
0.85714,0.71429,0.66667,0.3,0.2,1,1,0.9,1.0,0.0,0.16667,0,0.4,0.2381,0.8913,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22218000000000002,1
0.71429,0.14286,0.33333,0.8,1.0,0,1,0.7,0.66667,0.5,0.8333299999999999,0,0.8,0.14286,0.57609,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22218000000000002,0
1.0,0.0,0.0,0.5,0.5,1,1,0.9,1.0,0.25,1.0,0,1.0,0.14286,0.71739,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22229000000000002,0
0.71429,0.14286,0.66667,0.3,0.4,1,1,0.8,0.66667,0.25,1.0,0,1.0,0.14286,0.67391,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22250999999999999,1
0.42857,0.85714,0.33333,0.1,0.5,0,1,0.9,1.0,0.5,1.0,0,0.8,0.0,0.29348,0.051019999999999996,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22258000000000003,0
0.57143,0.14286,0.66667,0.2,0.5,1,1,1.0,1.0,0.25,0.16667,0,1.0,0.19047999999999998,0.6413,0.010204000000000001,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2226,1
0.57143,0.28570999999999996,0.33333,0.4,0.2,0,1,0.8,1.0,0.0,1.0,0,1.0,0.095238,0.83696,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22299000000000002,0
0.85714,0.28570999999999996,0.66667,0.5,1.0,0,1,0.9,0.66667,0.5,0.8333299999999999,0,1.0,0.095238,0.32609,0.010204000000000001,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22343000000000002,1
0.71429,0.28570999999999996,0.33333,0.2,0.4,1,1,0.8,0.8333299999999999,0.0,0.8333299999999999,0,0.8,0.095238,0.46738999999999997,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22343000000000002,0
0.85714,0.14286,1.0,0.4,0.7,0,1,0.9,0.5,0.25,1.0,0,1.0,0.047619,0.55435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22345,1
0.71429,0.14286,0.66667,0.3,0.6,1,1,0.7,1.0,0.25,0.8333299999999999,0,1.0,0.095238,0.80435,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22345,1
1.0,0.0,1.0,0.0,0.0,0,1,0.0,0.66667,0.75,1.0,0,0.6,0.095238,0.58696,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22353,1
0.85714,0.28570999999999996,0.66667,0.9,0.6,1,1,0.9,0.66667,0.5,0.8333299999999999,0,1.0,0.047619,0.40216999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22353,1
0.57143,0.42857,0.0,0.0,0.2,0,1,1.0,1.0,0.5,1.0,0,0.8,0.047619,0.53261,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22355,0
0.42857,0.14286,0.66667,0.6,0.8,0,1,0.7,0.66667,0.75,0.66667,0,1.0,0.14286,0.8804299999999999,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22357,1
0.57143,0.14286,1.0,0.2,0.5,1,1,1.0,0.66667,0.25,1.0,0,1.0,0.095238,0.8695700000000001,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,1
0.85714,0.28570999999999996,0.0,0.3,0.2,1,1,1.0,0.5,0.25,0.0,0,0.6,0.095238,0.58696,0.081633,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,0
0.42857,0.14286,0.33333,0.2,0.2,0,1,0.9,0.8333299999999999,0.5,1.0,0,1.0,0.095238,0.82609,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,0
0.85714,0.28570999999999996,0.0,0.5,0.5,1,0,0.9,0.8333299999999999,0.75,0.0,0,1.0,0.095238,0.44565,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22361999999999999,0
0.57143,0.28570999999999996,0.33333,0.3,0.1,0,1,1.0,0.8333299999999999,0.25,1.0,0,0.8,0.14286,0.7608699999999999,0.010204000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22361999999999999,0
0.42857,0.14286,0.33333,0.7,0.7,0,1,1.0,0.8333299999999999,0.25,1.0,0,0.2,0.095238,0.68478,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22389,0
1.0,0.42857,0.66667,0.5,0.1,1,1,0.4,1.0,0.0,1.0,0,0.2,0.047619,0.8695700000000001,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22389,1
1.0,0.28570999999999996,0.33333,0.1,0.1,1,0,1.0,0.66667,0.25,0.0,0,1.0,0.047619,0.40216999999999997,0.030612,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22401,0
1.0,0.0,0.33333,0.5,0.5,1,1,0.7,0.66667,0.5,1.0,0,1.0,0.14286,0.81522,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22403,0
0.85714,0.42857,0.33333,0.9,1.0,1,1,1.0,1.0,0.0,1.0,0,0.6,0.047619,0.8913,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22403,0
0.28570999999999996,0.14286,0.66667,0.7,0.5,1,1,1.0,1.0,0.5,1.0,0,1.0,0.095238,0.83696,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22405,1
0.71429,0.14286,0.0,0.0,0.1,1,1,0.5,0.16667,0.75,0.0,0,1.0,0.14286,0.57609,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22405,0
0.42857,0.14286,0.33333,0.6,0.8,1,1,0.8,0.33333,0.5,0.66667,0,0.8,0.14286,0.63043,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22407,0
0.85714,1.0,0.66667,0.4,0.2,1,1,0.7,0.5,0.25,0.0,0,0.8,0.095238,0.66304,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22409,1
0.85714,0.0,0.66667,0.7,0.8,0,1,0.9,0.5,0.25,1.0,0,1.0,0.047619,0.69565,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22409,1
0.57143,0.28570999999999996,0.0,0.4,0.2,0,0,0.8,1.0,0.0,0.8333299999999999,0,1.0,0.14286,0.77174,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22411,0
0.28570999999999996,0.28570999999999996,0.66667,0.5,0.5,1,1,0.5,0.33333,0.25,1.0,0,1.0,0.2381,0.59783,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22438000000000002,1
0.14286,0.28570999999999996,0.66667,0.6,0.5,0,1,0.9,0.5,0.0,0.16667,0,0.4,0.19047999999999998,0.7391300000000001,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22438000000000002,1
1.0,0.14286,0.66667,0.5,0.5,1,1,0.5,0.8333299999999999,0.25,1.0,0,0.2,0.095238,0.81522,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22449000000000002,1
1.0,0.14286,0.33333,0.3,0.3,1,1,0.6,0.8333299999999999,0.25,1.0,0,0.6,0.19047999999999998,0.7608699999999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22449000000000002,0
0.85714,0.0,1.0,0.9,0.8,1,1,0.9,0.8333299999999999,0.0,0.33333,0,0.8,0.19047999999999998,0.38043000000000005,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22453,1
0.28570999999999996,0.14286,0.33333,0.4,0.8,0,1,0.8,0.33333,0.5,1.0,0,1.0,0.095238,0.66304,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22455,0
0.0,0.14286,1.0,0.5,0.0,1,1,0.3,1.0,0.0,0.0,0,0.6,0.095238,0.7608699999999999,0.010204000000000001,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22455,1
0.71429,0.28570999999999996,0.33333,0.5,0.5,1,1,0.8,0.33333,0.25,1.0,0,1.0,0.14286,0.47826,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22482,0
0.42857,0.42857,0.33333,0.6,0.3,1,1,0.8,0.8333299999999999,0.0,0.8333299999999999,0,1.0,0.14286,0.7391300000000001,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22484,0
0.71429,0.42857,0.66667,0.5,0.5,1,1,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.54348,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22491999999999998,1
0.14286,0.85714,0.33333,0.4,0.3,0,1,1.0,1.0,0.25,0.0,0,0.2,0.095238,0.77174,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22499,0
1.0,0.28570999999999996,0.0,0.0,0.2,0,1,1.0,0.16667,0.25,1.0,0,1.0,0.047619,0.38043000000000005,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22501,0
0.28570999999999996,0.0,1.0,1.0,1.0,1,1,0.5,1.0,0.25,1.0,0,0.6,0.0,0.69565,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22503,1
0.28570999999999996,0.42857,0.0,0.5,0.5,0,1,1.0,0.8333299999999999,0.0,0.0,0,1.0,0.095238,0.69565,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22528,0
0.85714,0.14286,0.66667,0.8,0.5,1,1,0.8,0.8333299999999999,0.5,1.0,0,1.0,0.14286,0.47826,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2253,1
1.0,0.14286,0.66667,0.5,0.5,1,1,0.8,0.5,0.5,1.0,0,1.0,0.047619,0.47826,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22532,1
0.28570999999999996,0.42857,0.33333,0.5,0.5,1,1,1.0,0.33333,0.25,1.0,0,0.8,0.14286,0.5,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2254,0
0.28570999999999996,0.14286,1.0,0.8,0.8,1,1,0.6,0.66667,0.0,1.0,0,0.2,0.047619,0.75,0.081633,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22541999999999998,1
